gene,GSM931814,GSM931816,GSM931818,GSM931815,GSM931817,GSM931813,GSM931812
ENSG00000142513,61.2560979064307,52.6100242499939,78.3792325207753,91.7743947127191,66.6879599819346,98.9520193981405,93.2300701561839
ENSG00000102575,108.319805173198,25.5030001144997,42.6654799036343,32.1774001333269,26.2244277985214,36.2522060768642,29.3596508776366
ENSG00000162836,64.2693385483173,45.6505323004799,35.2090229578634,41.6966640125798,43.9376311281303,51.8209504824644,46.5557896129491
ENSG00000100312,30.5239617109035,21.4933924811855,34.4111305531991,26.4943894459396,28.5857273781757,32.1831853513196,26.5182795440782
ENSG00000283539,30.5239617109035,21.4933924811855,34.4111305531991,26.4943894459396,28.5857273781757,32.1831853513196,26.5182795440782
ENSG00000111644,26.3417763202603,23.1751421744571,28.8896716111438,31.7324658530089,26.2172508364874,29.9046646053458,30.1100530048558
ENSG00000134940,25.5826600643265,34.1753726468415,35.4476031960518,30.2158972432369,34.7924442174145,25.2780908418569,25.0056883917424
ENSG00000103740,132.622300026327,152.182134347555,104.236512522417,77.8194437432655,93.0743443446824,94.8362539801379,107.32218263876
ENSG00000130377,19.2685678845435,17.3716536811351,19.2695659722248,24.759301381878,18.7999106318426,18.1233938600858,17.3345224113848
ENSG00000167107,167.087589498119,111.071489169823,143.572754497397,140.906384964432,90.4568311329391,124.431012332458,135.040545577644
ENSG00000176715,33.3738784040935,28.1309168325346,32.5498820038257,30.9721036683137,29.7102334277224,36.5445945067385,36.206553402963
ENSG00000151726,439.674717088492,247.719054724271,106.108856163725,97.9765474611534,341.256684701842,873.288059250884,943.222862607007
ENSG00000123983,689.350152076114,1656.14722447523,771.299735794481,727.352671638751,1419.52741529897,308.986776161708,334.675024024851
ENSG00000068366,33.176454104198,50.3012446231688,33.1584677015734,38.6657921708158,44.9305747724675,48.4943292244022,60.9057144445906
ENSG00000197142,91.5056209877037,54.9075698808176,33.2472776708855,38.7544897049535,58.8613643941033,42.3891793723942,48.2559974265037
ENSG00000164398,49.2255921694811,99.741108226179,40.955048669881,37.46815454071,104.152062842505,23.3388102074809,28.1353766577657
ENSG00000166743,15.8767701731975,17.6522953976336,21.5010435433158,18.5071578552663,18.7573652875869,16.1240704405163,17.3646545856235
ENSG00000183747,9.79971974693301,8.94415780365237,9.3205252332945,11.1847103573924,10.362571231002,9.03563263557855,9.27965850814185
ENSG00000066813,13.0642938886005,12.1910302856882,14.7753501019808,15.3256129099442,13.5080807391046,12.5399091733225,12.5821593119308
ENSG00000005187,11.8176859569884,11.7471217549206,15.2049604537868,12.5968755142358,10.8155596917564,12.6553201074794,10.6187760972762
ENSG00000183549,67.5331568364889,36.0912675866797,32.4078907864033,32.6628062329556,28.3710616884925,43.0240238181118,45.1846354445967
ENSG00000154930,45.5390241006161,43.7564306855844,53.2291069525278,60.4315139766937,47.9293767403572,60.3442863590823,59.0076785995381
ENSG00000131069,209.358810466013,187.022092422366,278.238296547462,330.450201626757,218.609394553551,477.966687377813,458.257428846028
ENSG00000111058,124.991462384747,91.8824912997559,54.8929187439749,45.5943799115712,68.2279499443488,43.1392636271108,44.7819672235012
ENSG00000143632,20.196211406634,25.2490512151974,27.625015797206,28.7288347440241,34.491073727124,22.7305660110689,21.2032019792177
